C1,Ld,sigma,Gain,BW,Power
4.571428413764622e-13,1.6163265170732188e-10,0.9999995231628418,2.72515869140625,14384658432.0,0.025078218430280685
4.673469185430268e-13,1.6163265170732188e-10,0.9999995231628418,2.7242274284362793,14382557184.0,0.025077994912862778
4.775509957095914e-13,1.6163265170732188e-10,0.9999996423721313,2.724308967590332,14380070912.0,0.025077249854803085
4.877551270862646e-13,1.6163265170732188e-10,0.9999996423721313,2.7243869304656982,14377580544.0,0.025076504796743393
4.979592042528291e-13,1.6163265170732188e-10,0.9999996423721313,2.7245728969573975,14375757824.0,0.02507726475596428
5.081632814193937e-13,1.6163265170732188e-10,0.9999996423721313,2.724769115447998,14373984256.0,0.025078127160668373
5.183673585859583e-13,1.6163265170732188e-10,0.9999997615814209,2.724961996078491,14372212736.0,0.025078991428017616
5.285714357525229e-13,1.6163265170732188e-10,0.9999997615814209,2.7251579761505127,14370438144.0,0.025079850107431412
5.387755129190874e-13,1.6163265170732188e-10,0.9999997615814209,2.7253520488739014,14368662528.0,0.025080714374780655
5.48979590085652e-13,1.6163265170732188e-10,0.9999997615814209,2.72554874420166,14366891008.0,0.025081569328904152
5.591836672522166e-13,1.6163265170732188e-10,0.9999997615814209,2.725740909576416,14365118464.0,0.025082435458898544
5.693877444187811e-13,1.6163265170732188e-10,0.9999997615814209,2.7259392738342285,14363341824.0,0.025083288550376892
5.795918215853457e-13,1.6163265170732188e-10,0.9999997615814209,2.72613263130188,14361559040.0,0.025084156543016434
5.897958987519103e-13,1.6163265170732188e-10,0.9999998807907104,2.7273638248443604,14356617216.0,0.025086915120482445
5.999999759184749e-13,1.6163265170732188e-10,0.9999998807907104,2.729214668273926,14349774848.0,0.02509080246090889
9.9999998245167e-14,1.7183673928222731e-10,0.999995231628418,2.5269455909729004,14494435328.0,0.025054167956113815
1.1020408218799516e-13,1.7183673928222731e-10,0.9999954700469971,2.5252504348754883,14492012544.0,0.025059428066015244
1.2040815935455973e-13,1.7183673928222731e-10,0.9999958276748657,2.5237672328948975,14489405440.0,0.025064654648303986
1.3061225007365146e-13,1.7183673928222731e-10,0.9999960660934448,2.523178815841675,14486016000.0,0.025069719180464745
1.4081632724021603e-13,1.7183673928222731e-10,0.9999963045120239,2.5225887298583984,14482632704.0,0.02507478930056095
1.510204044067806e-13,1.7183673928222731e-10,0.999996542930603,2.5219993591308594,14479253504.0,0.02507985383272171
1.6122449512587234e-13,1.7183673928222731e-10,0.9999966621398926,2.5214545726776123,14475792384.0,0.025085151195526123
1.714285722924369e-13,1.7183673928222731e-10,0.9999969005584717,2.5209834575653076,14472196096.0,0.025090880692005157
1.8163264945900148e-13,1.7183673928222731e-10,0.9999971389770508,2.5212526321411133,14468669440.0,0.025094585493206978
1.918367401780932e-13,1.7183673928222731e-10,0.9999972581863403,2.5220258235931396,14465187840.0,0.02509692683815956
2.0204081734465779e-13,1.7183673928222731e-10,0.9999973773956299,2.5227978229522705,14461706240.0,0.02509927563369274
2.1224489451122236e-13,1.7183673928222731e-10,0.999997615814209,2.523571252822876,14458232832.0,0.025101613253355026
2.224489852303141e-13,1.7183673928222731e-10,0.9999977350234985,2.5245132446289062,14457020416.0,0.02509952336549759
2.3265306239687866e-13,1.7183673928222731e-10,0.9999978542327881,2.525419235229492,14456638464.0,0.025096649304032326
2.4285713956344324e-13,1.7183673928222731e-10,0.9999979734420776,2.527287721633911,14457151488.0,0.02509361132979393
2.530612167300078e-13,1.7183673928222731e-10,0.9999980926513672,2.5301403999328613,14458574848.0,0.025090416893363
2.632652938965724e-13,1.7183673928222731e-10,0.9999982118606567,2.532475709915161,14458610688.0,0.025089429691433907
2.7346939816819127e-13,1.7183673928222731e-10,0.9999983310699463,2.534001588821411,14457382912.0,0.025089923292398453
2.8367347533475584e-13,1.7183673928222731e-10,0.9999984502792358,2.5342142581939697,14454249472.0,0.025092629715800285
2.938775525013204e-13,1.7183673928222731e-10,0.9999985694885254,2.534423828125,14451113984.0,0.025095343589782715
3.04081629667885e-13,1.7183673928222731e-10,0.9999986886978149,2.5344150066375732,14448035840.0,0.025097636505961418
3.1428570683444956e-13,1.7183673928222731e-10,0.9999988079071045,2.532930612564087,14445338624.0,0.025097152218222618
3.2448978400101414e-13,1.7183673928222731e-10,0.9999988079071045,2.531444549560547,14442635264.0,0.02509666234254837
3.34693888272633e-13,1.7183673928222731e-10,0.999998927116394,2.52980375289917,14439825408.0,0.025095561519265175
3.448979654391976e-13,1.7183673928222731e-10,0.9999990463256836,2.5278878211975098,14436853760.0,0.02509334683418274
3.5510204260576217e-13,1.7183673928222731e-10,0.9999990463256836,2.526698589324951,14434965504.0,0.02509121596813202
3.6530611977232674e-13,1.7183673928222731e-10,0.9999991655349731,2.524564504623413,14432143360.0,0.025089580565690994
3.755101969388913e-13,1.7183673928222731e-10,0.9999991655349731,2.521061420440674,14427828224.0,0.025088515132665634
3.857142741054559e-13,1.7183673928222731e-10,0.9999992847442627,2.5175580978393555,14423513088.0,0.025087444111704826
3.959183783770748e-13,1.7183673928222731e-10,0.9999992847442627,2.514272689819336,14419410944.0,0.02508610300719738
4.0612245554363935e-13,1.7183673928222731e-10,0.9999994039535522,2.5115013122558594,14415788032.0,0.025084126740694046
4.163265327102039e-13,1.7183673928222731e-10,0.9999994039535522,2.5087296962738037,14412104704.0,0.02508215606212616
4.265306098767685e-13,1.7183673928222731e-10,0.9999994039535522,2.506439208984375,14407704576.0,0.025080986320972443
4.3673468704333307e-13,1.7183673928222731e-10,0.9999995231628418,2.5054285526275635,14405632000.0,0.025080811232328415
4.4693876420989764e-13,1.7183673928222731e-10,0.9999995231628418,2.5044162273406982,14403557376.0,0.025080636143684387
4.571428413764622e-13,1.7183673928222731e-10,0.9999995231628418,2.5034055709838867,14401466368.0,0.02508045919239521
4.673469185430268e-13,1.7183673928222731e-10,0.9999996423721313,2.502393960952759,14399388672.0,0.025080285966396332
4.775509957095914e-13,1.7183673928222731e-10,0.9999996423721313,2.5013856887817383,14397315072.0,0.0250801183283329
4.877551270862646e-13,1.7183673928222731e-10,0.9999996423721313,2.5007827281951904,14395831296.0,0.02508140355348587
4.979592042528291e-13,1.7183673928222731e-10,0.9999996423721313,2.500977039337158,14394059776.0,0.025082267820835114
5.081632814193937e-13,1.7183673928222731e-10,0.9999996423721313,2.501168727874756,14392286208.0,0.025083119049668312
5.183673585859583e-13,1.7183673928222731e-10,0.9999997615814209,2.5013644695281982,14390517760.0,0.025083988904953003
5.285714357525229e-13,1.7183673928222731e-10,0.9999997615814209,2.5015594959259033,14388740096.0,0.02508484572172165
5.387755129190874e-13,1.7183673928222731e-10,0.9999997615814209,2.501756429672241,14386976768.0,0.025085708126425743
5.48979590085652e-13,1.7183673928222731e-10,0.9999997615814209,2.50195050239563,14385201152.0,0.025086572393774986
5.591836672522166e-13,1.7183673928222731e-10,0.9999997615814209,2.5021424293518066,14383429632.0,0.02508743293583393
5.693877444187811e-13,1.7183673928222731e-10,0.9999997615814209,2.5023388862609863,14381649920.0,0.02508828602731228
5.795918215853457e-13,1.7183673928222731e-10,0.9999998807907104,2.5030624866485596,14378256384.0,0.025090117007493973
5.897958987519103e-13,1.7183673928222731e-10,0.9999998807907104,2.5049142837524414,14371409920.0,0.025094011798501015
5.999999759184749e-13,1.7183673928222731e-10,0.9999998807907104,2.506763219833374,14364569600.0,0.025097910314798355
9.9999998245167e-14,1.8204081297934493e-10,0.9999954700469971,2.310084819793701,14511167488.0,0.025051509961485863
1.1020408218799516e-13,1.8204081297934493e-10,0.9999958276748657,2.308392286300659,14508736512.0,0.02505677193403244
1.2040815935455973e-13,1.8204081297934493e-10,0.9999960660934448,2.306697368621826,14506314752.0,0.02506202831864357
1.3061225007365146e-13,1.8204081297934493e-10,0.9999963045120239,2.3050026893615723,14503883776.0,0.025067292153835297
1.4081632724021603e-13,1.8204081297934493e-10,0.999996542930603,2.3033089637756348,14501459968.0,0.025072550401091576
1.510204044067806e-13,1.8204081297934493e-10,0.9999966621398926,2.302549123764038,14498223104.0,0.02507764846086502
1.6122449512587234e-13,1.8204081297934493e-10,0.9999969005584717,2.301959276199341,14494835712.0,0.02508271485567093
1.714285722924369e-13,1.8204081297934493e-10,0.9999971389770508,2.3013722896575928,14491455488.0,0.025087783113121986
1.8163264945900148e-13,1.8204081297934493e-10,0.9999972581863403,2.30078387260437,14488076288.0,0.025092847645282745
1.918367401780932e-13,1.8204081297934493e-10,0.9999973773956299,2.3012280464172363,14484606976.0,0.025095883756875992
2.0204081734465779e-13,1.8204081297934493e-10,0.999997615814209,2.3019981384277344,14481125376.0,0.025098225101828575
2.1224489451122236e-13,1.8204081297934493e-10,0.9999977350234985,2.302847385406494,14477861888.0,0.025099651888012886
2.224489852303141e-13,1.8204081297934493e-10,0.9999978542327881,2.303753614425659,14477487104.0,0.02509678341448307
2.3265306239687866e-13,1.8204081297934493e-10,0.9999979734420776,2.3046553134918213,14477108224.0,0.025093916803598404
2.4285713956344324e-13,1.8204081297934493e-10,0.9999980926513672,2.3055620193481445,14476728320.0,0.025091039016842842
2.530612167300078e-13,1.8204081297934493e-10,0.9999982118606567,2.3064680099487305,14476353536.0,0.025088172405958176
2.632652938965724e-13,1.8204081297934493e-10,0.9999983310699463,2.308485746383667,14477006848.0,0.025085102766752243
2.7346939816819127e-13,1.8204081297934493e-10,0.9999984502792358,2.31034779548645,14475760640.0,0.025085631757974625
2.8367347533475584e-13,1.8204081297934493e-10,0.9999985694885254,2.310823440551758,14471246848.0,0.02509010210633278
2.938775525013204e-13,1.8204081297934493e-10,0.9999986886978149,2.311033010482788,14468110336.0,0.02509281039237976
3.04081629667885e-13,1.8204081297934493e-10,0.9999988079071045,2.3112034797668457,14464990208.0,0.025095447897911072
3.1428570683444956e-13,1.8204081297934493e-10,0.9999988079071045,2.3104679584503174,14463408128.0,0.025095049291849136
3.2448978400101414e-13,1.8204081297934493e-10,0.999998927116394,2.309894323348999,14462082048.0,0.025094669312238693
3.34693888272633e-13,1.8204081297934493e-10,0.9999990463256836,2.3093252182006836,14460758016.0,0.025094296783208847
3.448979654391976e-13,1.8204081297934493e-10,0.9999990463256836,2.3087518215179443,14459428864.0,0.025093916803598404
3.5510204260576217e-13,1.8204081297934493e-10,0.9999991655349731,2.308182954788208,14458101760.0,0.02509354054927826
3.6530611977232674e-13,1.8204081297934493e-10,0.9999991655349731,2.307340145111084,14456606720.0,0.025092078372836113
3.755101969388913e-13,1.8204081297934493e-10,0.9999992847442627,2.304035186767578,14452498432.0,0.02509091980755329
3.857142741054559e-13,1.8204081297934493e-10,0.9999992847442627,2.300532102584839,14448189440.0,0.025089852511882782
3.959183783770748e-13,1.8204081297934493e-10,0.9999994039535522,2.2970261573791504,14443872256.0,0.025088783353567123
4.0612245554363935e-13,1.8204081297934493e-10,0.9999994039535522,2.2935211658477783,14439563264.0,0.025087714195251465
4.163265327102039e-13,1.8204081297934493e-10,0.9999994039535522,2.290083169937134,14434521088.0,0.025086835026741028
4.265306098767685e-13,1.8204081297934493e-10,0.9999995231628418,2.287367820739746,14429362176.0,0.0250853281468153
4.3673468704333307e-13,1.8204081297934493e-10,0.9999995231628418,2.284653902053833,14424205312.0,0.025083819404244423
4.4693876420989764e-13,1.8204081297934493e-10,0.9999995231628418,2.2826626300811768,14420363264.0,0.02508288063108921
4.571428413764622e-13,1.8204081297934493e-10,0.9999996423721313,2.2816519737243652,14418288640.0,0.025082703679800034
4.673469185430268e-13,1.8204081297934493e-10,0.9999996423721313,2.2806520462036133,14416261120.0,0.0250826645642519
4.775509957095914e-13,1.8204081297934493e-10,0.9999996423721313,2.2797558307647705,14414893056.0,0.02508409135043621
4.877551270862646e-13,1.8204081297934493e-10,0.9999996423721313,2.278865098953247,14413518848.0,0.025085527449846268
4.979592042528291e-13,1.8204081297934493e-10,0.9999996423721313,2.277965784072876,14412147712.0,0.025086956098675728
5.081632814193937e-13,1.8204081297934493e-10,0.9999997615814209,2.2775731086730957,14410588160.0,0.025088127702474594
5.183673585859583e-13,1.8204081297934493e-10,0.9999997615814209,2.2777674198150635,14408826880.0,0.02508898824453354
5.285714357525229e-13,1.8204081297934493e-10,0.9999997615814209,2.2779617309570312,14407041024.0,0.025089846923947334
5.387755129190874e-13,1.8204081297934493e-10,0.9999997615814209,2.278158664703369,14405275648.0,0.02509070374071598
5.48979590085652e-13,1.8204081297934493e-10,0.9999997615814209,2.2783517837524414,14403500032.0,0.025091564282774925
5.591836672522166e-13,1.8204081297934493e-10,0.9999997615814209,2.2785472869873047,14401730560.0,0.025092430412769318
5.693877444187811e-13,1.8204081297934493e-10,0.9999997615814209,2.278761148452759,14399900672.0,0.02509332448244095
5.795918215853457e-13,1.8204081297934493e-10,0.9999998807907104,2.280611753463745,14393044992.0,0.02509722113609314
5.897958987519103e-13,1.8204081297934493e-10,0.9999998807907104,2.282464027404785,14386198528.0,0.02510111592710018
5.999999759184749e-13,1.8204081297934493e-10,0.9999998807907104,2.2843141555786133,14379356160.0,0.025105010718107224
9.9999998245167e-14,1.9224490055425036e-10,0.9999958276748657,2.093226671218872,14527891456.0,0.025048846378922462
1.1020408218799516e-13,1.9224490055425036e-10,0.9999960660934448,2.09153413772583,14525478912.0,0.02505410835146904
1.2040815935455973e-13,1.9224490055425036e-10,0.9999963045120239,2.089838981628418,14523036672.0,0.02505936473608017
1.3061225007365146e-13,1.9224490055425036e-10,0.999996542930603,2.0881447792053223,14520617984.0,0.025064628571271896
1.4081632724021603e-13,1.9224490055425036e-10,0.9999966621398926,2.086449146270752,14518190080.0,0.025069886818528175
1.510204044067806e-13,1.9224490055425036e-10,0.9999969005584717,2.08475399017334,14515763200.0,0.025075146928429604
1.6122449512587234e-13,1.9224490055425036e-10,0.9999971389770508,2.0830600261688232,14513332224.0,0.02508041262626648
1.714285722924369e-13,1.9224490055425036e-10,0.9999972581863403,2.0819191932678223,14510424064.0,0.025085575878620148
1.8163264945900148e-13,1.9224490055425036e-10,0.9999973773956299,2.081331968307495,14507043840.0,0.025090638548135757
1.918367401780932e-13,1.9224490055425036e-10,0.999997615814209,2.080742359161377,14503659520.0,0.025095708668231964
2.0204081734465779e-13,1.9224490055425036e-10,0.9999977350234985,2.081289529800415,14500380672.0,0.025097684934735298
2.1224489451122236e-13,1.9224490055425036e-10,0.9999978542327881,2.0820860862731934,14498324480.0,0.025096913799643517
2.224489852303141e-13,1.9224490055425036e-10,0.9999979734420776,2.082991123199463,14497951744.0,0.025094039738178253
2.3265306239687866e-13,1.9224490055425036e-10,0.9999980926513672,2.0838966369628906,14497573888.0,0.025091173127293587
2.4285713956344324e-13,1.9224490055425036e-10,0.9999982118606567,2.084800958633423,14497202176.0,0.025088299065828323
2.530612167300078e-13,1.9224490055425036e-10,0.9999983310699463,2.0857045650482178,14496814080.0,0.025085434317588806
2.632652938965724e-13,1.9224490055425036e-10,0.9999984502792358,2.0866100788116455,14496436224.0,0.025082562118768692
2.7346939816819127e-13,1.9224490055425036e-10,0.9999985694885254,2.087991952896118,14496417792.0,0.025080744177103043
2.8367347533475584e-13,1.9224490055425036e-10,0.9999986886978149,2.0887961387634277,14492442624.0,0.02508564107120037
2.938775525013204e-13,1.9224490055425036e-10,0.9999986886978149,2.090240955352783,14489014272.0,0.025090593844652176
3.04081629667885e-13,1.9224490055425036e-10,0.9999988079071045,2.091367721557617,14487252992.0,0.025093408301472664
3.1428570683444956e-13,1.9224490055425036e-10,0.999998927116394,2.090937376022339,14485888000.0,0.025093302130699158
3.2448978400101414e-13,1.9224490055425036e-10,0.9999990463256836,2.0903666019439697,14484559872.0,0.025092922151088715
3.34693888272633e-13,1.9224490055425036e-10,0.9999990463256836,2.0897958278656006,14483240960.0,0.02509254775941372
3.448979654391976e-13,1.9224490055425036e-10,0.9999991655349731,2.0892229080200195,14481903616.0,0.025092169642448425
3.5510204260576217e-13,1.9224490055425036e-10,0.9999991655349731,2.0886528491973877,14480582656.0,0.025091789662837982
3.6530611977232674e-13,1.9224490055425036e-10,0.9999992847442627,2.0880818367004395,14479257600.0,0.025091420859098434
3.755101969388913e-13,1.9224490055425036e-10,0.9999992847442627,2.0865368843078613,14476866560.0,0.025091446936130524
3.857142741054559e-13,1.9224490055425036e-10,0.9999994039535522,2.0834615230560303,14472835072.0,0.0250921081751585
3.959183783770748e-13,1.9224490055425036e-10,0.9999994039535522,2.0799999237060547,14468551680.0,0.02509119361639023
4.0612245554363935e-13,1.9224490055425036e-10,0.9999994039535522,2.076493501663208,14464236544.0,0.025090128183364868
4.163265327102039e-13,1.9224490055425036e-10,0.9999995231628418,2.0730435848236084,14458477568.0,0.025089502334594727
4.265306098767685e-13,1.9224490055425036e-10,0.9999995231628418,2.0695993900299072,14452626432.0,0.025088906288146973
4.3673468704333307e-13,1.9224490055425036e-10,0.9999995231628418,2.0661535263061523,14446766080.0,0.02508831024169922
4.4693876420989764e-13,1.9224490055425036e-10,0.9999995231628418,2.063291072845459,14441478144.0,0.025086984038352966
4.571428413764622e-13,1.9224490055425036e-10,0.9999996423721313,2.060594320297241,14436433920.0,0.025085732340812683
4.673469185430268e-13,1.9224490055425036e-10,0.9999996423721313,2.059021472930908,14433832960.0,0.025086630135774612
4.775509957095914e-13,1.9224490055425036e-10,0.9999996423721313,2.0581278800964355,14432471040.0,0.02508806250989437
4.877551270862646e-13,1.9224490055425036e-10,0.9999996423721313,2.0572309494018555,14431091712.0,0.025089487433433533
4.979592042528291e-13,1.9224490055425036e-10,0.9999997615814209,2.0563368797302246,14429732864.0,0.025090927258133888
5.081632814193937e-13,1.9224490055425036e-10,0.9999997615814209,2.0554444789886475,14428352512.0,0.02509235590696335
5.183673585859583e-13,1.9224490055425036e-10,0.9999997615814209,2.0545461177825928,14426991616.0,0.02509377896785736
5.285714357525229e-13,1.9224490055425036e-10,0.9999997615814209,2.054365634918213,14425356288.0,0.02509484440088272
5.387755129190874e-13,1.9224490055425036e-10,0.9999997615814209,2.0545589923858643,14423580672.0,0.025095706805586815
5.48979590085652e-13,1.9224490055425036e-10,0.9999997615814209,2.054755210876465,14421809152.0,0.02509656362235546
5.591836672522166e-13,1.9224490055425036e-10,0.9999997615814209,2.05495023727417,14420029440.0,0.025097429752349854
5.693877444187811e-13,1.9224490055425036e-10,0.9999998807907104,2.05631160736084,14414686208.0,0.02510042116045952
5.795918215853457e-13,1.9224490055425036e-10,0.9999998807907104,2.0581634044647217,14407837696.0,0.025104321539402008
5.897958987519103e-13,1.9224490055425036e-10,0.9999998807907104,2.060014009475708,14400987136.0,0.0251082181930542
5.999999759184749e-13,1.9224490055425036e-10,0.9999998807907104,2.061866521835327,14394141696.0,0.025112111121416092
9.9999998245167e-14,2.0244897425136799e-10,0.9999960660934448,1.8763688802719116,14544620544.0,0.02504618465900421
1.1020408218799516e-13,2.0244897425136799e-10,0.9999963045120239,1.8746751546859741,14542194688.0,0.02505144663155079
1.2040815935455973e-13,2.0244897425136799e-10,0.999996542930603,1.8729805946350098,14539765760.0,0.025056704878807068
1.3061225007365146e-13,2.0244897425136799e-10,0.9999966621398926,1.8712859153747559,14537346048.0,0.025061968713998795
1.4081632724021603e-13,2.0244897425136799e-10,0.9999969005584717,1.8695924282073975,14534914048.0,0.025067226961255074
1.510204044067806e-13,2.0244897425136799e-10,0.9999971389770508,1.8678960800170898,14532487168.0,0.0250724907964468
1.6122449512587234e-13,2.0244897425136799e-10,0.9999972581863403,1.8662036657333374,14530066432.0,0.025077752768993378
1.714285722924369e-13,2.0244897425136799e-10,0.9999973773956299,1.8645070791244507,14527633408.0,0.025083009153604507
1.8163264945900148e-13,2.0244897425136799e-10,0.999997615814209,1.8628158569335938,14525212672.0,0.025088265538215637
1.918367401780932e-13,2.0244897425136799e-10,0.9999977350234985,1.8612911701202393,14522633216.0,0.025093495845794678
2.0204081734465779e-13,2.0244897425136799e-10,0.9999978542327881,1.8607896566390991,14519256064.0,0.025098325684666634
2.1224489451122236e-13,2.0244897425136799e-10,0.9999979734420776,1.861596941947937,14518307840.0,0.02509569376707077
2.224489852303141e-13,2.0244897425136799e-10,0.9999980926513672,1.8623830080032349,14518145024.0,0.02509215846657753
2.3265306239687866e-13,2.0244897425136799e-10,0.9999982118606567,1.8639609813690186,14519156736.0,0.025088734924793243
2.4285713956344324e-13,2.0244897425136799e-10,0.9999983310699463,1.8657442331314087,14520220672.0,0.02508576773107052
2.530612167300078e-13,2.0244897425136799e-10,0.9999984502792358,1.8675626516342163,14521212928.0,0.02508300542831421
2.632652938965724e-13,2.0244897425136799e-10,0.9999985694885254,1.8693840503692627,14522214400.0,0.025080248713493347
2.7346939816819127e-13,2.0244897425136799e-10,0.9999986886978149,1.8711106777191162,14522950656.0,0.025077801197767258
2.8367347533475584e-13,2.0244897425136799e-10,0.9999986886978149,1.871131420135498,14519077888.0,0.025080902501940727
2.938775525013204e-13,2.0244897425136799e-10,0.9999988079071045,1.8707033395767212,14513997824.0,0.02508591301739216
3.04081629667885e-13,2.0244897425136799e-10,0.999998927116394,1.871608853340149,14510035968.0,0.025090986862778664
3.1428570683444956e-13,2.0244897425136799e-10,0.999998927116394,1.8714091777801514,14508362752.0,0.02509154938161373
3.2448978400101414e-13,2.0244897425136799e-10,0.9999990463256836,1.8708387613296509,14507036672.0,0.025091180577874184
3.34693888272633e-13,2.0244897425136799e-10,0.9999991655349731,1.870266318321228,14505712640.0,0.02509080432355404
3.448979654391976e-13,2.0244897425136799e-10,0.9999991655349731,1.8696945905685425,14504388608.0,0.025090426206588745
3.5510204260576217e-13,2.0244897425136799e-10,0.9999992847442627,1.8691240549087524,14503045120.0,0.0250900499522686
3.6530611977232674e-13,2.0244897425136799e-10,0.9999992847442627,1.8685543537139893,14501735424.0,0.025089669972658157
3.755101969388913e-13,2.0244897425136799e-10,0.9999992847442627,1.867981195449829,14500405248.0,0.025089295580983162
3.857142741054559e-13,2.0244897425136799e-10,0.9999994039535522,1.8652613162994385,14496747520.0,0.02508980594575405
3.959183783770748e-13,2.0244897425136799e-10,0.9999994039535522,1.8621890544891357,14492719104.0,0.02509046345949173
4.0612245554363935e-13,2.0244897425136799e-10,0.9999995231628418,1.8591384887695312,14488082432.0,0.02509130910038948
4.163265327102039e-13,2.0244897425136799e-10,0.9999995231628418,1.8560447692871094,14482454528.0,0.025092128664255142
4.265306098767685e-13,2.0244897425136799e-10,0.9999995231628418,1.8525974750518799,14476610560.0,0.02509153075516224
4.3673468704333307e-13,2.0244897425136799e-10,0.9999995231628418,1.8491507768630981,14470758400.0,0.025090936571359634
4.4693876420989764e-13,2.0244897425136799e-10,0.9999996423721313,1.8457324504852295,14465069056.0,0.02509070560336113
4.571428413764622e-13,2.0244897425136799e-10,0.9999996423721313,1.8423995971679688,14459926528.0,0.02509171888232231
4.673469185430268e-13,2.0244897425136799e-10,0.9999996423721313,1.8394745588302612,14455164928.0,0.025092221796512604
4.775509957095914e-13,2.0244897425136799e-10,0.9999996423721313,1.8368722200393677,14450720768.0,0.02509232424199581
4.877551270862646e-13,2.0244897425136799e-10,0.9999997615814209,1.8356037139892578,14448676864.0,0.02509346418082714
4.979592042528291e-13,2.0244897425136799e-10,0.9999997615814209,1.8347086906433105,14447304704.0,0.025094902142882347
5.081632814193937e-13,2.0244897425136799e-10,0.9999997615814209,1.8338141441345215,14445928448.0,0.025096332654356956
5.183673585859583e-13,2.0244897425136799e-10,0.9999997615814209,1.8329190015792847,14444562432.0,0.02509775012731552
5.285714357525229e-13,2.0244897425136799e-10,0.9999997615814209,1.832022786140442,14443194368.0,0.025099191814661026
5.387755129190874e-13,2.0244897425136799e-10,0.9999997615814209,1.8311291933059692,14441830400.0,0.02510061487555504
5.48979590085652e-13,2.0244897425136799e-10,0.9999997615814209,1.831156611442566,14440114176.0,0.025101568549871445
5.591836672522166e-13,2.0244897425136799e-10,0.9999998807907104,1.8320115804672241,14436325376.0,0.02510363608598709
5.693877444187811e-13,2.0244897425136799e-10,0.9999998807907104,1.8338607549667358,14429480960.0,0.025107521563768387
5.795918215853457e-13,2.0244897425136799e-10,0.9999998807907104,1.8357131481170654,14422617088.0,0.025111418217420578
5.897958987519103e-13,2.0244897425136799e-10,0.9999998807907104,1.8369746208190918,14415484928.0,0.025115393102169037
5.999999759184749e-13,2.0244897425136799e-10,0.9999998807907104,1.8377190828323364,14408093696.0,0.02511943317949772
9.9999998245167e-14,2.1265306182627342e-10,0.9999963045120239,1.6595103740692139,14561345536.0,0.02504352107644081
1.1020408218799516e-13,2.1265306182627342e-10,0.999996542930603,1.6578158140182495,14558918656.0,0.025048788636922836
1.2040815935455973e-13,2.1265306182627342e-10,0.9999967813491821,1.6561216115951538,14556490752.0,0.025054048746824265
1.3061225007365146e-13,2.1265306182627342e-10,0.9999969005584717,1.6544272899627686,14554068992.0,0.025059303268790245
1.4081632724021603e-13,2.1265306182627342e-10,0.9999971389770508,1.652732491493225,14551640064.0,0.02506457082927227
1.510204044067806e-13,2.1265306182627342e-10,0.9999972581863403,1.6510390043258667,14549219328.0,0.025069821625947952
1.6122449512587234e-13,2.1265306182627342e-10,0.9999974966049194,1.649344801902771,14546787328.0,0.025075087323784828
1.714285722924369e-13,2.1265306182627342e-10,0.999997615814209,1.6476503610610962,14544364544.0,0.02508034184575081
1.8163264945900148e-13,2.1265306182627342e-10,0.9999977350234985,1.6459554433822632,14541932544.0,0.025085605680942535
1.918367401780932e-13,2.1265306182627342e-10,0.9999978542327881,1.6450703144073486,14540727296.0,0.025090966373682022
2.0204081734465779e-13,2.1265306182627342e-10,0.9999979734420776,1.6443471908569336,14539931648.0,0.02509552799165249
2.1224489451122236e-13,2.1265306182627342e-10,0.9999980926513672,1.6439839601516724,14542000128.0,0.02509491890668869
2.224489852303141e-13,2.1265306182627342e-10,0.9999982118606567,1.6454793214797974,14543397888.0,0.025091541931033134
2.3265306239687866e-13,2.1265306182627342e-10,0.9999983310699463,1.6471810340881348,14544599040.0,0.025088125839829445
2.4285713956344324e-13,2.1265306182627342e-10,0.9999984502792358,1.6488832235336304,14545807360.0,0.025084707885980606
2.530612167300078e-13,2.1265306182627342e-10,0.9999985694885254,1.6505868434906006,14547017728.0,0.025081288069486618
2.632652938965724e-13,2.1265306182627342e-10,0.9999986886978149,1.6523040533065796,14548201472.0,0.025077948346734047
2.7346939816819127e-13,2.1265306182627342e-10,0.9999986886978149,1.654126524925232,14549197824.0,0.025075197219848633
2.8367347533475584e-13,2.1265306182627342e-10,0.9999988079071045,1.6542528867721558,14545606656.0,0.025077948346734047
2.938775525013204e-13,2.1265306182627342e-10,0.999998927116394,1.6542733907699585,14541729792.0,0.025081057101488113
3.04081629667885e-13,2.1265306182627342e-10,0.999998927116394,1.6538721323013306,14536726528.0,0.025085952132940292
3.1428570683444956e-13,2.1265306182627342e-10,0.9999990463256836,1.6521698236465454,14531753984.0,0.02508903667330742
3.2448978400101414e-13,2.1265306182627342e-10,0.9999990463256836,1.6513086557388306,14529505280.0,0.025089435279369354
3.34693888272633e-13,2.1265306182627342e-10,0.9999991655349731,1.6507376432418823,14528184320.0,0.02508905529975891
3.448979654391976e-13,2.1265306182627342e-10,0.9999991655349731,1.6501656770706177,14526857216.0,0.025088677182793617
3.5510204260576217e-13,2.1265306182627342e-10,0.9999992847442627,1.649595022201538,14525526016.0,0.025088299065828323
3.6530611977232674e-13,2.1265306182627342e-10,0.9999992847442627,1.6490238904953003,14524198912.0,0.02508792281150818
3.755101969388913e-13,2.1265306182627342e-10,0.9999994039535522,1.648453712463379,14522872832.0,0.025087548419833183
3.857142741054559e-13,2.1265306182627342e-10,0.9999994039535522,1.6470650434494019,14520666112.0,0.025087503716349602
3.959183783770748e-13,2.1265306182627342e-10,0.9999994039535522,1.643990397453308,14516629504.0,0.02508816495537758
