Ld,sigma,Gain,BW,Power
2.3515514535610293e-10,0.9999994039535522,1.2067461013793945,14531545088.0,0.02507402002811432
2.3565566165117957e-10,0.9999994039535522,1.197540521621704,14531200000.0,0.025073543190956116
2.361561501906806e-10,0.9999994039535522,1.1883338689804077,14530861056.0,0.025073062628507614
2.3665666648575723e-10,0.9999994039535522,1.1791281700134277,14530521088.0,0.025072578340768814
2.3715715502525825e-10,0.9999994039535522,1.1699222326278687,14530177024.0,0.02507210150361061
2.376576713203349e-10,0.9999994039535522,1.1607142686843872,14529839104.0,0.02507161907851696
2.381581598598359e-10,0.9999994039535522,1.1515082120895386,14529490944.0,0.02507113665342331
2.386586483993369e-10,0.9999994039535522,1.142303228378296,14529148928.0,0.025070657953619957
2.3915916469441356e-10,0.9999994039535522,1.1330976486206055,14528803840.0,0.025070175528526306
2.396596532339146e-10,0.9999994039535522,1.1240376234054565,14528693248.0,0.025069814175367355
2.401601695289912e-10,0.9999994039535522,1.115225076675415,14528991232.0,0.02506965957581997
2.4066065806849224e-10,0.9999994039535522,1.1064035892486572,14529347584.0,0.025069423019886017
2.411611743635689e-10,0.9999994039535522,1.097576379776001,14529751040.0,0.02506914921104908
2.416616629030699e-10,0.9999994039535522,1.0887460708618164,14530144256.0,0.025068871676921844
2.421621514425709e-10,0.9999994039535522,1.079917550086975,14530532352.0,0.025068597868084908
2.4266266773764755e-10,0.9999994039535522,1.0710872411727905,14530924544.0,0.025068316608667374
2.4316315627714857e-10,0.9999994039535522,1.0622605085372925,14531321856.0,0.02506803534924984
2.436636725722252e-10,0.9999994039535522,1.0534298419952393,14531713024.0,0.025067757815122604
2.4416416111172623e-10,0.9999994039535522,1.0446009635925293,14532097024.0,0.02506748028099537
2.4466467740680287e-10,0.9999994039535522,1.0357705354690552,14532493312.0,0.025067200884222984
2.451651659463039e-10,0.9999994039535522,1.026942253112793,14532888576.0,0.025066928938031197
2.456656544858049e-10,0.9999994039535522,1.0181152820587158,14533275648.0,0.025066647678613663
2.4616617078088154e-10,0.9999994039535522,1.0092861652374268,14533675008.0,0.025066373869776726
2.4666665932038256e-10,0.9999994039535522,1.0004552602767944,14534062080.0,0.02506609633564949
2.471671756154592e-10,0.9999994039535522,0.9916291832923889,14534457344.0,0.02506583370268345
2.476676641549602e-10,0.9999994039535522,0.9828159213066101,14534821888.0,0.02506563439965248
2.4816818045003686e-10,0.9999994039535522,0.9740015268325806,14535184384.0,0.02506544627249241
2.486686689895379e-10,0.9999994039535522,0.9651877880096436,14535553024.0,0.025065243244171143
2.491691575290389e-10,0.9999994039535522,0.9563740491867065,14535915520.0,0.025065049529075623
2.4966967382411553e-10,0.9999994039535522,0.947558581829071,14536282112.0,0.025064852088689804
2.5017016236361656e-10,0.9999994039535522,0.9387444853782654,14536652800.0,0.025064656510949135
2.506706786586932e-10,0.9999994039535522,0.9299293160438538,14537019392.0,0.025064464658498764
2.511711671981942e-10,0.9999994039535522,0.9211152791976929,14537374720.0,0.025064270943403244
2.5167168349327085e-10,0.9999994039535522,0.9123016595840454,14537743360.0,0.025064077228307724
2.5217217203277187e-10,0.9999994039535522,0.9034866690635681,14538112000.0,0.025063881650567055
2.526726605722729e-10,0.9999994039535522,0.8946738243103027,14538479616.0,0.025063682347536087
2.531731768673495e-10,0.9999994039535522,0.8858582377433777,14538850304.0,0.025063486769795418
2.5367366540685055e-10,0.9999994039535522,0.877044141292572,14539216896.0,0.02506328746676445
2.541741817019272e-10,0.9999994039535522,0.868230402469635,14539573248.0,0.02506309747695923
2.546746702414282e-10,0.9999994039535522,0.8594158887863159,14539933696.0,0.02506290376186371
2.5517518653650484e-10,0.9999994039535522,0.8506016135215759,14540302336.0,0.02506270445883274
2.5567567507600586e-10,0.9999994039535522,0.841787576675415,14540673024.0,0.02506251633167267
2.561761636155069e-10,0.9999994039535522,0.8329731822013855,14541037568.0,0.025062320753932
2.566766799105835e-10,0.9999994039535522,0.8241586685180664,14541406208.0,0.025062119588255882
2.5717716845008454e-10,0.9999994039535522,0.8153455257415771,14541770752.0,0.025061924010515213
2.5767768474516117e-10,0.9999994039535522,0.8065297603607178,14542137344.0,0.02506173774600029
2.581781732846622e-10,0.9999994039535522,0.79771488904953,14542501888.0,0.02506154403090477
2.5867868957973883e-10,0.9999994039535522,0.7888996005058289,14542870528.0,0.0250613484531641
2.5917917811923985e-10,0.9999994039535522,0.7800864577293396,14543235072.0,0.025061149150133133
2.5967966665874087e-10,0.9999994039535522,0.7712727189064026,14543599616.0,0.025060955435037613
2.601801829538175e-10,0.9999994039535522,0.7624588012695312,14543965184.0,0.025060757994651794
2.6068067149331853e-10,0.9999994039535522,0.7536447048187256,14544333824.0,0.025060568004846573
2.6118118778839516e-10,0.9999994039535522,0.7448307871818542,14544704512.0,0.025060366839170456
2.616816763278962e-10,0.9999994039535522,0.7363656759262085,14543998976.0,0.025059564039111137
2.621821926229728e-10,0.9999994039535522,0.727973222732544,14543073280.0,0.025058623403310776
2.6268268116247384e-10,0.9999994039535522,0.7195793390274048,14542149632.0,0.02505769208073616
2.6318316970197486e-10,0.9999994039535522,0.7113471627235413,14541094912.0,0.025056689977645874
2.636836859970515e-10,0.9999994039535522,0.7034348845481873,14539769856.0,0.025055572390556335
2.641841745365525e-10,0.9999994039535522,0.6955171823501587,14538422272.0,0.02505449391901493
2.6468469083162915e-10,0.9999994039535522,0.6875705718994141,14537052160.0,0.025053510442376137
2.651851793711302e-10,0.9999994039535522,0.679624080657959,14535680000.0,0.025052519515156746
2.656856956662068e-10,0.9999994039535522,0.6716797351837158,14534299648.0,0.0250515416264534
2.6618618420570783e-10,0.9999995231628418,0.6637324690818787,14532929536.0,0.025050552561879158
2.6668670050078447e-10,0.9999995231628418,0.6557864546775818,14531557376.0,0.025049559772014618
2.671871890402855e-10,0.9999995231628418,0.6478416919708252,14530170880.0,0.025048580020666122
2.676876775797865e-10,0.9999995231628418,0.6398966312408447,14528806912.0,0.02504759281873703
2.6818819387486315e-10,0.9999995231628418,0.6319507360458374,14527430656.0,0.02504660375416279
2.6868868241436417e-10,0.9999995231628418,0.6240026950836182,14526058496.0,0.025045618414878845
2.691891987094408e-10,0.9999995231628418,0.6160582304000854,14524682240.0,0.02504463493824005
2.696896872489418e-10,0.9999995231628418,0.6081122159957886,14523301888.0,0.02504364773631096
2.7019020354401846e-10,0.9999995231628418,0.6001653075218201,14521927680.0,0.025042664259672165
2.706906920835195e-10,0.9999995231628418,0.592255175113678,14520523776.0,0.02504166215658188
2.711911806230205e-10,0.9999995231628418,0.5844460129737854,14519007232.0,0.02504063956439495
2.7169169691809714e-10,0.9999995231628418,0.5766374468803406,14517484544.0,0.025039613246917725
2.7219218545759816e-10,0.9999995231628418,0.5688318610191345,14515972096.0,0.02503858506679535
2.726927017526748e-10,0.9999995231628418,0.5610226988792419,14514454528.0,0.025037549436092377
2.731931902921758e-10,0.9999995231628418,0.5532141327857971,14512941056.0,0.025036530569195747
2.7369370658725245e-10,0.9999995231628418,0.5454071760177612,14511429632.0,0.025035500526428223
2.7419419512675347e-10,0.9999995231628418,0.5375971794128418,14509903872.0,0.025034472346305847
2.746946836662545e-10,0.9999995231628418,0.529789924621582,14508381184.0,0.02503344602882862
2.7519519996133113e-10,0.9999995231628418,0.5219841599464417,14506864640.0,0.025032412260770798
2.7569568850083215e-10,0.9999995231628418,0.515381395816803,14505690112.0,0.025031989440321922
2.761962047959088e-10,0.9999995231628418,0.5089743137359619,14504566784.0,0.02503165975213051
2.766966933354098e-10,0.9999995231628418,0.502564549446106,14503442432.0,0.025031324476003647
2.7719720963048644e-10,0.9999995231628418,0.4961557388305664,14502320128.0,0.025030992925167084
2.7769769816998746e-10,0.9999995231628418,0.4897506535053253,14501197824.0,0.02503066509962082
2.781981867094885e-10,0.9999995231628418,0.48334136605262756,14500071424.0,0.02503032423555851
2.786987030045651e-10,0.9999995231628418,0.4769324064254761,14498945024.0,0.025029994547367096
2.7919919154406614e-10,0.9999995231628418,0.47052499651908875,14497817600.0,0.025029664859175682
2.796997078391428e-10,0.9999995231628418,0.4641169309616089,14496704512.0,0.02502932772040367
2.802001963786438e-10,0.9999995231628418,0.4577084481716156,14495575040.0,0.025029029697179794
2.8070071267372043e-10,0.9999995231628418,0.4513101875782013,14494457856.0,0.025028876960277557
2.8120120121322145e-10,0.9999995231628418,0.44491147994995117,14493335552.0,0.025028729811310768
2.8170168975272247e-10,0.9999995231628418,0.43851152062416077,14492205056.0,0.02502858266234398
2.822022060477991e-10,0.9999995231628418,0.43210893869400024,14491078656.0,0.02502843178808689
2.8270269458730013e-10,0.9999995231628418,0.4257097542285919,14489962496.0,0.025028277188539505
2.8320321088237677e-10,0.9999995231628418,0.41930919885635376,14488836096.0,0.025028131902217865
2.837036994218778e-10,0.9999995231628418,0.4129107892513275,14487716864.0,0.025027982890605927
2.842042157169544e-10,0.9999995231628418,0.40651053190231323,14486591488.0,0.025027835741639137
2.8470470425645544e-10,0.9999995231628418,0.4001122713088989,14485459968.0,0.0250276830047369
2.8520519279595646e-10,0.9999995231628418,0.39371031522750854,14484346880.0,0.025027533993124962
2.857057090910331e-10,0.9999995231628418,0.38731035590171814,14483216384.0,0.025027384981513023
2.862061976305341e-10,0.9999995231628418,0.3809119462966919,14482100224.0,0.025027232244610786
2.8670671392561076e-10,0.9999995231628418,0.3745115399360657,14480969728.0,0.025027085095643997
2.872072024651118e-10,0.9999995231628418,0.36811017990112305,14479851520.0,0.025026939809322357
2.877077187601884e-10,0.9999995231628418,0.3617105484008789,14478724096.0,0.025026779621839523
2.8820820729968943e-10,0.9999995231628418,0.3553088903427124,14477604864.0,0.02502663992345333
2.8870869583919045e-10,0.9999995231628418,0.34891313314437866,14476478464.0,0.025026485323905945
2.892092121342671e-10,0.9999995231628418,0.34251177310943604,14475358208.0,0.025026332587003708
2.897097006737681e-10,0.9999995231628418,0.336113840341568,14474233856.0,0.02502617985010147
2.9021021696884475e-10,0.9999995231628418,0.32971248030662537,14473113600.0,0.02502603456377983
2.9071070550834577e-10,0.9999995231628418,0.3233124017715454,14472002560.0,0.025025909766554832
2.912112218034224e-10,0.9999995231628418,0.3169163465499878,14470922240.0,0.025025850161910057
2.917117103429234e-10,0.9999995231628418,0.3105199635028839,14469855232.0,0.02502579800784588
2.9221219888242445e-10,0.9999995231628418,0.3041195273399353,14468780032.0,0.025025732815265656
2.927127151775011e-10,0.9999995231628418,0.29772502183914185,14467702784.0,0.02502567321062088
2.932132037170021e-10,0.9999995231628418,0.2913261651992798,14466629632.0,0.025025617331266403
2.9371372001207874e-10,0.9999995231628418,0.2849714756011963,14465103872.0,0.025025837123394012
2.9421420855157976e-10,0.9999995231628418,0.2786307632923126,14463407104.0,0.025026166811585426
2.947147248466564e-10,0.9999995231628418,0.27229535579681396,14461698048.0,0.025026503950357437
2.952152133861574e-10,0.9999995231628418,0.2659571170806885,14459997184.0,0.025026842951774597
2.9571570192565844e-10,0.9999995231628418,0.25962015986442566,14458293248.0,0.02502717450261116
2.9621621822073507e-10,0.9999995231628418,0.253278523683548,14456588288.0,0.025027509778738022
2.967167067602361e-10,0.9999995231628418,0.24694311618804932,14454887424.0,0.025027843192219734
2.9721722305531273e-10,0.9999995231628418,0.24060708284378052,14453188608.0,0.025028176605701447
2.9771771159481375e-10,0.9999995231628418,0.23426637053489685,14451489792.0,0.025028511881828308
2.982182278898904e-10,0.9999995231628418,0.22792690992355347,14449778688.0,0.025028854608535767
2.987187164293914e-10,0.9999995231628418,0.22158870100975037,14448080896.0,0.025029180571436882
2.9921923272446804e-10,0.9999995231628418,0.21525079011917114,14446377984.0,0.025029517710208893
2.9971972126396906e-10,0.9999995231628418,0.20891226828098297,14444666880.0,0.025029847398400307
3.002202098034701e-10,0.9999995231628418,0.20257404446601868,14442975232.0,0.02503017894923687
3.007207260985467e-10,0.9999995231628418,0.1962619572877884,14441279488.0,0.02503051795065403
3.0122121463804774e-10,0.9999996423721313,0.19036103785037994,14439655424.0,0.025030869990587234
3.017217309331244e-10,0.9999996423721313,0.1844622790813446,14438043648.0,0.025031227618455887
3.022222194726254e-10,0.9999996423721313,0.1785619705915451,14436423680.0,0.025031574070453644
3.0272273576770203e-10,0.9999996423721313,0.17266136407852173,14434812928.0,0.025031935423612595
3.0322322430720305e-10,0.9999996423721313,0.167550727725029,14433200128.0,0.0250321663916111
3.037237128467041e-10,0.9999996423721313,0.16263945400714874,14431601664.0,0.025032371282577515
3.042242291417807e-10,0.9999996423721313,0.15773160755634308,14430001152.0,0.025032570585608482
3.0472471768128173e-10,0.9999996423721313,0.15282003581523895,14428394496.0,0.025032775476574898
3.0522523397635837e-10,0.9999996423721313,0.1479131132364273,14426797056.0,0.025032982230186462
3.057257225158594e-10,0.9999996423721313,0.1430024653673172,14425192448.0,0.025033175945281982
3.06226238810936e-10,0.9999996423721313,0.13808809220790863,14423597056.0,0.025033380836248398
3.0672672735043705e-10,0.9999996423721313,0.13318024575710297,14421991424.0,0.025033580139279366
3.0722721588993807e-10,0.9999996423721313,0.12826959788799286,14420390912.0,0.02503378875553608
3.077277321850147e-10,0.9999996423721313,0.12335987389087677,14418786304.0,0.025033993646502495
3.082282207245157e-10,0.9999996423721313,0.1184498518705368,14417188864.0,0.02503419853746891
3.0872873701959236e-10,0.9999996423721313,0.11353857815265656,14415593472.0,0.025034399703145027
3.092292255590934e-10,0.9999996423721313,0.1086294874548912,14413981696.0,0.025034606456756592
3.0972974185417e-10,0.9999996423721313,0.10371977090835571,14412382208.0,0.025034800171852112
3.1023023039367104e-10,0.9999996423721313,0.09880943596363068,14410778624.0,0.025035006925463676
3.1073071893317206e-10,0.9999996423721313,0.0938984751701355,14409172992.0,0.025035208091139793
3.112312352282487e-10,0.9999996423721313,0.08898969739675522,14407573504.0,0.02503541298210621
3.117317237677497e-10,0.9999996423721313,0.08480558544397354,14405913600.0,0.02503572404384613
3.1223224006282635e-10,0.9999996423721313,0.08110665529966354,14404218880.0,0.02503611147403717
3.1273272860232737e-10,0.9999996423721313,0.07740866392850876,14402519040.0,0.025036495178937912
3.13233244897404e-10,0.9999996423721313,0.07371316105127335,14400811008.0,0.02503688633441925
3.1373373343690503e-10,0.9999996423721313,0.0700157880783081,14399102976.0,0.02503727376461029
3.1423422197640605e-10,0.9999996423721313,0.06631842255592346,14397409280.0,0.02503766119480133
3.147347382714827e-10,0.9999996423721313,0.06261980533599854,14395703296.0,0.02503805048763752
3.152352268109837e-10,0.9999996423721313,0.05892180651426315,14394005504.0,0.02503843978047371
3.1573574310606034e-10,0.9999996423721313,0.055225059390068054,14392301568.0,0.02503882721066475
3.1623623164556136e-10,0.9999996423721313,0.05152551084756851,14390603776.0,0.02503921277821064
3.16736747940638e-10,0.9999996423721313,0.047830939292907715,14388908032.0,0.025039594620466232
3.17237236480139e-10,0.9999996423721313,0.04413170367479324,14387197952.0,0.025039982050657272
3.1773772501964004e-10,0.9999996423721313,0.04043371230363846,14385506304.0,0.025040380656719208
3.182382413147167e-10,0.9999996423721313,0.03673665225505829,14383802368.0,0.025040756911039352
3.187387298542177e-10,0.9999996423721313,0.033041149377822876,14382080000.0,0.025041144341230392
3.1923924614929433e-10,0.9999996423721313,0.029342224821448326,14380354560.0,0.025041544809937477
3.1973973468879535e-10,0.9999996423721313,0.025646409019827843,14378629120.0,0.025041937828063965
3.20240250983872e-10,0.9999996423721313,0.02194872684776783,14376899584.0,0.02504233829677105
3.20740739523373e-10,0.9999996423721313,0.018248869106173515,14375166976.0,0.02504272758960724
3.2124122806287403e-10,0.9999996423721313,0.014552120119333267,14373439488.0,0.025043126195669174
3.2174174435795067e-10,0.9999996423721313,0.010855683125555515,14371705856.0,0.02504352107644081
3.222422328974517e-10,0.9999996423721313,0.007161733694374561,14369972224.0,0.025043915957212448
3.227427491925283e-10,0.9999996423721313,0.0034628077410161495,14368251904.0,0.025044312700629234
3.2324323773202934e-10,0.9999996423721313,-0.0002333185402676463,14366524416.0,0.025044705718755722
3.23743754027106e-10,0.9999996423721313,-0.003932555206120014,14364788736.0,0.025045102462172508
3.24244242566607e-10,0.9999996423721313,-0.007627126760780811,14363068416.0,0.025045497342944145
3.24744731106108e-10,0.9999996423721313,-0.011324496939778328,14361333760.0,0.02504589408636093
3.2524524740118466e-10,0.9999996423721313,-0.015023421496152878,14359599104.0,0.02504628710448742
3.257457359406857e-10,0.9999996423721313,-0.018719548359513283,14357882880.0,0.025046678259968758
3.262462522357623e-10,0.9999996423721313,-0.022417230531573296,14356150272.0,0.02504708059132099
3.2674674077526333e-10,0.9999996423721313,-0.026114290580153465,14354416640.0,0.02504747174680233
3.2724725707033997e-10,0.9999996423721313,-0.029811348766088486,14352698368.0,0.025047870352864265
3.27747745609841e-10,0.9999996423721313,-0.03350996598601341,14350954496.0,0.02504827082157135
3.2824826190491763e-10,0.9999996423721313,-0.037207335233688354,14349238272.0,0.02504865825176239
3.2874875044441865e-10,0.9999996423721313,-0.04090408608317375,14347507712.0,0.025049056857824326
3.2924923898391967e-10,0.9999996423721313,-0.04460083320736885,14345778176.0,0.025049448013305664
3.297497552789963e-10,0.9999996423721313,-0.04829913750290871,14344050688.0,0.0250498466193676
3.302502438184973e-10,0.9999996423721313,-0.05199464038014412,14342318080.0,0.025050239637494087
3.3075076011357396e-10,0.9999996423721313,-0.05569076910614967,14340591616.0,0.025050636380910873
3.31251248653075e-10,0.9999996423721313,-0.0593893826007843,14338871296.0,0.02505102939903736
3.317517649481516e-10,0.9999996423721313,-0.0630861297249794,14337136640.0,0.025051428005099297
3.3225225348765264e-10,0.9999996423721313,-0.06678380817174911,14335412224.0,0.025051817297935486
3.3275274202715366e-10,0.9999996423721313,-0.07047869265079498,14333673472.0,0.02505221590399742
3.332532583222303e-10,0.9999996423721313,-0.07420187443494797,14331937792.0,0.02505260892212391
3.337537468617313e-10,0.9999996423721313,-0.07799161970615387,14330140672.0,0.025053013116121292
3.3425426315680795e-10,0.9999996423721313,-0.08178447186946869,14328371200.0,0.025053415447473526
3.3475475169630897e-10,0.9999996423721313,-0.08557545393705368,14326581248.0,0.02505381405353546
3.352552679913856e-10,0.9999996423721313,-0.08936800062656403,14324807680.0,0.025054218247532845
3.3575575653088663e-10,0.9999996423721313,-0.09315867722034454,14323023872.0,0.02505461871623993
3.3625624507038765e-10,0.9999996423721313,-0.09695121645927429,14321233920.0,0.025055017322301865
3.367567613654643e-10,0.9999996423721313,-0.10074406862258911,14319452160.0,0.0250554196536541
3.372572499049653e-10,0.9999996423721313,-0.10453536361455917,14317671424.0,0.02505582384765148
3.3775776620004194e-10,0.9999996423721313,-0.10832791030406952,14315887616.0,0.025056224316358566
3.3825825473954296e-10,0.9999996423721313,-0.11211951822042465,14314108928.0,0.0250566229224205
3.387587710346196e-10,0.9999996423721313,-0.11590925604104996,14312321024.0,0.025057025253772736
3.392592595741206e-10,0.9999996423721313,-0.11970055848360062,14310533120.0,0.02505742572247982
3.3975974811362164e-10,0.9999996423721313,-0.12349496781826019,14308761600.0,0.025057824328541756
3.402602644086983e-10,0.9999996423721313,-0.1272856444120407,14306965504.0,0.02505822852253914
3.407607529481993e-10,0.9999996423721313,-0.1310766339302063,14305191936.0,0.025058627128601074
3.4126126924327593e-10,0.9999996423721313,-0.13486948609352112,14303399936.0,0.025059029459953308
3.4176175778277695e-10,0.9999996423721313,-0.13865984976291656,14301618176.0,0.025059428066015244
3.422622740778536e-10,0.9999996423721313,-0.1424536257982254,14299835392.0,0.025059837847948074
3.427627626173546e-10,0.9999997615814209,-0.14624492824077606,14298048512.0,0.02506023272871971
3.4326325115685563e-10,0.9999997615814209,-0.15003809332847595,14296272896.0,0.025060633197426796
3.4376376745193227e-10,0.9999997615814209,-0.15382534265518188,14294482944.0,0.02506103366613388
3.442642559914333e-10,0.9999997615814209,-0.157619446516037,14292705280.0,0.025061435997486115
3.447647722865099e-10,0.9999997615814209,-0.1614135354757309,14290920448.0,0.025061842054128647
3.4526526082601094e-10,0.9999997615814209,-0.16520266234874725,14289139712.0,0.025062233209609985
3.457657771210876e-10,0.9999997615814209,-0.16899488866329193,14287351808.0,0.025062642991542816
3.462662656605886e-10,0.9999997615814209,-0.1727849394083023,14285563904.0,0.02506304159760475
3.467667542000896e-10,0.9999997615814209,-0.17657747864723206,14283783168.0,0.025063442066311836
3.4726727049516626e-10,0.9999997615814209,-0.18036971986293793,14282000384.0,0.02506384626030922
3.477677590346673e-10,0.9999997615814209,-0.18416225910186768,14280220672.0,0.025064248591661453
3.482682753297439e-10,0.9999997615814209,-0.18795448541641235,14278436864.0,0.02506464719772339
3.4876876386924494e-10,0.9999997615814209,-0.191745787858963,14276659200.0,0.025065042078495026
3.4926928016432157e-10,0.9999997615814209,-0.19553521275520325,14274875392.0,0.02506544068455696
3.497697687038226e-10,0.9999997615814209,-0.19933055341243744,14273087488.0,0.025065850466489792
3.502702572433236e-10,0.9999997615814209,-0.2031196802854538,14271307776.0,0.025066249072551727
3.5077077353840025e-10,0.9999997615814209,-0.20691128075122833,14269522944.0,0.02506665326654911
3.5127126207790127e-10,0.9999997615814209,-0.2107056975364685,14267732992.0,0.025067048147320747
3.517717783729779e-10,0.9999997615814209,-0.21449574828147888,14265951232.0,0.025067448616027832
3.5227226691247893e-10,0.9999997615814209,-0.21828611195087433,14264170496.0,0.025067854672670364
3.5277278320755556e-10,0.9999997615814209,-0.22207990288734436,14262388736.0,0.02506825514137745
3.532732717470566e-10,0.9999997615814209,-0.2258693277835846,14260611072.0,0.025068655610084534
3.537737602865576e-10,0.9999997615814209,-0.22966435551643372,14258826240.0,0.025069061666727066
3.5427427658163424e-10,0.9999997615814209,-0.2334553450345993,14257035264.0,0.0250694639980793
3.5477476512113526e-10,0.9999997615814209,-0.23724539577960968,14255257600.0,0.025069862604141235
3.552752814162119e-10,0.9999997615814209,-0.24103856086730957,14253474816.0,0.02507026493549347
3.557757699557129e-10,0.9999997615814209,-0.24482986330986023,14251692032.0,0.025070669129490852
3.5627628625078955e-10,0.9999997615814209,-0.24862302839756012,14249904128.0,0.02507106214761734
3.5677677479029057e-10,0.9999997615814209,-0.25241217017173767,14248114176.0,0.025071464478969574
3.572772910853672e-10,0.9999997615814209,-0.2562040686607361,14246340608.0,0.025071868672966957
3.5777777962486823e-10,0.9999997615814209,-0.2599959969520569,14244556800.0,0.025072269141674042
3.5827826816436925e-10,0.9999997615814209,-0.2637888491153717,14242772992.0,0.025072677060961723
3.587787844594459e-10,0.9999997615814209,-0.26757827401161194,14240995328.0,0.02507307194173336
3.592792729989469e-10,0.9999997615814209,-0.27137112617492676,14239198208.0,0.025073468685150146
3.5977978929402354e-10,0.9999997615814209,-0.27516430616378784,14237415424.0,0.02507387101650238
3.6028027783352456e-10,0.9999997615814209,-0.2789543569087982,14235643904.0,0.025074264034628868
3.607807941286012e-10,0.9999997615814209,-0.2827478349208832,14233854976.0,0.02507466822862625
3.612812826681022e-10,0.9999997615814209,-0.2865385115146637,14232068096.0,0.025075078010559082
3.6178177120760324e-10,0.9999997615814209,-0.29033103585243225,14230290432.0,0.025075476616621017
3.622822875026799e-10,0.9999997615814209,-0.2941245138645172,14228516864.0,0.025075877085328102
3.627827760421809e-10,0.9999997615814209,-0.29791364073753357,14226720768.0,0.025076285004615784
3.6328329233725754e-10,0.9999997615814209,-0.3017074167728424,14224947200.0,0.02507667988538742
3.6378378087675856e-10,0.9999997615814209,-0.3054984211921692,14223157248.0,0.025077082216739655
3.642842971718352e-10,0.9999997615814209,-0.30928972363471985,14221376512.0,0.02507748082280159
3.647847857113362e-10,0.9999997615814209,-0.3130813241004944,14219595776.0,0.025077885016798973
3.6528527425083723e-10,0.9999997615814209,-0.31687480211257935,14217811968.0,0.025078291073441505
3.6578579054591387e-10,0.9999997615814209,-0.3206642270088196,14216030208.0,0.02507869154214859
3.662862790854149e-10,0.9999997615814209,-0.3244570791721344,14214240256.0,0.025079088285565376
3.6678679538049153e-10,0.9999997615814209,-0.3282487094402313,14212454400.0,0.025079485028982162
3.6728728391999255e-10,0.9999997615814209,-0.3319917917251587,14210666496.0,0.02507990598678589
3.677878002150692e-10,0.9999997615814209,-0.33546990156173706,14208878592.0,0.025080354884266853
3.682882887545702e-10,0.9999997615814209,-0.33894646167755127,14207088640.0,0.02508080191910267
3.687887772940712e-10,0.9999997615814209,-0.3424251675605774,14205303808.0,0.025081243366003036
3.6928929358914786e-10,0.9999997615814209,-0.3459051549434662,14203512832.0,0.025081705302000046
3.697897821286489e-10,0.9999997615814209,-0.34932538866996765,14201649152.0,0.02508215606212616
3.702902984237255e-10,0.9999997615814209,-0.3527422249317169,14199794688.0,0.025082606822252274
3.7079078696322654e-10,0.9999997615814209,-0.35615408420562744,14197940224.0,0.025083065032958984
3.7129130325830317e-10,0.9999997615814209,-0.3595699965953827,14196078592.0,0.025083519518375397
3.717917917978042e-10,0.9999997615814209,-0.36298465728759766,14194219008.0,0.025083977729082108
3.722922803373052e-10,0.9999997615814209,-0.3663986921310425,14192367616.0,0.02508443221449852
3.7279279663238185e-10,0.9999997615814209,-0.3698130249977112,14190507008.0,0.025084886699914932
3.7329328517188287e-10,0.9999997615814209,-0.37322798371315,14188650496.0,0.025085343047976494
3.737938014669595e-10,0.9999997615814209,-0.37664201855659485,14186795008.0,0.02508578822016716
3.7429429000646053e-10,0.9999997615814209,-0.3800591826438904,14184934400.0,0.02508625015616417
3.7479480630153716e-10,0.9999997615814209,-0.38347259163856506,14183073792.0,0.025086702778935432
3.752952948410382e-10,0.9999997615814209,-0.38688692450523376,14181221376.0,0.025087153539061546
3.757957833805392e-10,0.9999997615814209,-0.39030250906944275,14179364864.0,0.025087609887123108
3.7629629967561584e-10,0.9999997615814209,-0.39371562004089355,14177499136.0,0.02508806809782982
3.7679678821511686e-10,0.9999997615814209,-0.3971296548843384,14175642624.0,0.025088518857955933
3.772973045101935e-10,0.9999997615814209,-0.4005449414253235,14173790208.0,0.025088975206017494
3.777977930496945e-10,0.9999997615814209,-0.40395990014076233,14171921408.0,0.02508942410349846
3.7829830934477116e-10,0.9999997615814209,-0.40737423300743103,14170066944.0,0.02508988417685032
3.787987978842722e-10,0.9999997615814209,-0.410787969827652,14168207360.0,0.025090336799621582
3.792992864237732e-10,0.9999997615814209,-0.41417059302330017,14166374400.0,0.025090698152780533
3.7979980271884983e-10,0.9999997615814209,-0.417537659406662,14164536320.0,0.025091003626585007
3.8030029125835085e-10,0.9999997615814209,-0.4209025502204895,14162696192.0,0.02509131096303463
3.808008075534275e-10,0.9999997615814209,-0.4242668151855469,14160861184.0,0.025091612711548805
3.813012960929285e-10,0.9999997615814209,-0.42763325572013855,14159027200.0,0.02509191632270813
3.8180181238800515e-10,0.9999997615814209,-0.43099722266197205,14157191168.0,0.025092225521802902
3.8230230092750617e-10,0.9999997615814209,-0.43436089158058167,14155360256.0,0.025092532858252525
3.828027894670072e-10,0.9999997615814209,-0.4377291798591614,14153523200.0,0.025092829018831253
3.833033057620838e-10,0.9999997615814209,-0.44109347462654114,14151696384.0,0.025093138217926025
3.8380379430158484e-10,0.9999997615814209,-0.44440144300460815,14150504448.0,0.025093238800764084
3.843043105966615e-10,0.9999997615814209,-0.44770413637161255,14149306368.0,0.025093328207731247
3.848047991361625e-10,0.9999997615814209,-0.4510105550289154,14148116480.0,0.025093426927924156
3.8530531543123914e-10,0.9999997615814209,-0.4543185234069824,14146920448.0,0.025093531236052513
3.8580580397074016e-10,0.9999997615814209,-0.4576224684715271,14145722368.0,0.025093624368309975
3.863062925102412e-10,0.9999997615814209,-0.4609285891056061,14144528384.0,0.025093724951148033
3.868068088053178e-10,0.9999997615814209,-0.4642343819141388,14143332352.0,0.025093818083405495
3.8730729734481883e-10,0.9999997615814209,-0.4675410985946655,14142136320.0,0.025093916803598404
